cpf|nome|endereco|dia|mes|ano|telefone|cidade
01467393967|Chico Azevedo|R. Numero Vinte|05|03|1970|11454675678|Sao Luis
73133777548|Gustavo Santos|Av. Movimentada|10|06|1970|23454675678|Sao Paulo
77788888887|Franco Hilder|Rua Recife|24|12|1954|22454675678|Cuiaba
26185635577|Bastos Souza|Rua Sem Carros|01|01|1948|67454675678|Curitiba
77083825050|Jose Del Nero|Rua Numero Um|07|01|1970|65454675678|Manaus
56545001981|Maria Souza|Av. Movimentada|01|03|1983|85454675678|Manaus
93302274491|Paulo Elgam|R. Numero Vinte|01|07|1998|86454675678|Florianopolis
00492838801|Zenaide Elgam|R. Numero Vinte|23|09|1948|67454675678|Aracaju
63833560894|Franco Avelar|Rua Tres|24|10|1976|73454675678|Recife
63545454647|Jose Inacio|Rua Tres|18|02|1998|65454675678|Curitiba
94847576567|Bastos Zani|Rua Numero Um|23|08|1983|15454675678|Recife
63545454647|Zenaide Inacio|Rua Joao Santos|18|12|1976|55454675678|Campinas
76159267930|Tiana Inacio|Rua Numero Um|14|10|1988|21454675678|Rio de Janeiro
18550524905|Franco Avelar|Avenida das Torres|07|09|1956|21454675678|Cuiaba
86868768768|Luis Azevedo|Av. Campina Grande|10|04|1948|23454675678|Sao Luis
64251143477|Chico Frade|A. Da Cidade|26|10|1998|13454675678|Porto Alegre
86868686700|Tiana Aragao|Rua Tres|18|07|1970|73454675678|Cuiaba
39722881744|Zenaide Gomes|Avenida Sete|07|08|1998|55454675678|Cuiaba
63545454647|Paulo Elgam|Rua Recife|23|01|1988|15454675678|Rio de Janeiro
31804072044|Paulo Inacio|A. Da Cidade|09|12|1956|67454675678|Manaus
95372760311|Paulo Gomes|Av. Movimentada|14|10|1948|72454675678|Teresina
15123207309|Nair Del Nero|Rua Joao Santos|10|11|1956|13454675678|Rio de Janeiro
18457943707|Nair Frade|Rua Recife|19|04|1954|23454675678|Sao Paulo
64628556067|Paulo Silva|Rua Carlos Silva|11|07|1983|65454675678|Recife
68576961288|Ana Rossi|A. Da Cidade|11|10|1948|71454675678|Aracaju
41807023982|Zenaide Elgam|R. Onze Mil|23|08|1956|13454675678|Cuiaba
97353353520|Zenaide Zani|Rua Numero Um|23|11|1956|55454675678|Sao Luis
50372497594|Tiana Del Nero|Rua Tres|09|11|1988|13454675678|Curitiba
10263863735|Luis Rossi|R. Onze Mil|10|10|1948|86454675678|Aracaju
86868768768|Paulo Del Nero|Avenida Numero Dois|05|10|1948|13454675678|Sao Luis
75206521221|Gustavo Frade|Rua Tres|11|02|1980|15454675678|Sao Paulo
00656833076|Franco Silva|Rua Numero Um|24|07|1998|67454675678|Cuiaba
81170568602|Tiana Inacio|Avenida Numero Dois|01|10|1954|72454675678|Porto Alegre
08895413610|Luis Zani|Rua Carlos Silva|24|11|1980|72454675678|Manaus
58514788027|Gustavo Avelar|Rua Recife|23|07|1970|13454675678|Florianopolis
69379549725|Nair Jaca|Rua Carlos Silva|23|08|1980|13454675678|Florianopolis
38199013290|Jose Rossi|Av. Movimentada|10|01|1954|67454675678|Porto Alegre
69577251030|Paulo Azevedo|Av. Campina Grande|07|02|1980|71454675678|Porto Alegre
97455357109|Zenaide Elgam|Rua Recife|10|05|1983|13454675678|Londrina
13384905245|Tiana Silva|Rua Tres|17|03|1954|85454675678|Aracaju
68543387000|Zenaide Frade|Rua Sem Carros|05|09|1980|86454675678|Teresina
86868686700|Ana Inacio|Rua Numero Um|26|01|1988|11454675678|Recife
51433882108|Bastos Frade|Rua Numero Um|07|07|1970|71454675678|Sao Luis
94847576567|Gustavo Avelar|Rua Carlos Silva|26|09|1983|67454675678|Campinas
55203540730|Ana Aragao|Av. Movimentada|26|10|1956|21454675678|Rio de Janeiro
95803899348|Franco Hilder|A. Da Cidade|07|07|1954|23454675678|Florianopolis
83809690309|Paulo Santos|R. Onze Mil|10|12|1956|23454675678|Cuiaba
67117011351|Paulo Elgam|Rua Sem Carros|11|02|1983|21454675678|Porto Alegre
52178318800|Gustavo Azevedo|Av. Movimentada|10|03|1998|85454675678|Florianopolis
77788888887|Jose Azevedo|Rua Joao Santos|24|12|1976|22454675678|Campinas
77788888887|Tiana Souza|Avenida das Torres|24|04|1983|65454675678|Aracaju
51264273932|Maria Santos|Rua Joao Santos|09|12|1954|73454675678|Porto Alegre
90421567406|Tiana Jaca|Rua Carlos Silva|17|11|1948|22454675678|Rio de Janeiro
94847576567|Franco Zani|Avenida Sete|14|12|1954|72454675678|Londrina
37911626324|Nair Zani|Rua Numero Um|23|05|1956|13454675678|Londrina
98208666009|Ana Azevedo|Rua Recife|07|10|1948|13454675678|Londrina
04285967200|Bastos Rossi|Rua Sem Carros|23|04|1948|11454675678|Rio de Janeiro
94847576567|Chico Hilder|R. Onze Mil|10|07|1954|67454675678|Manaus
59729035474|Chico Inacio|R. Onze Mil|19|08|1983|71454675678|Teresina
82004337818|Franco Souza|Rua Tres|24|11|1954|85454675678|Londrina
59273793975|Chico Inacio|R. Numero Vinte|19|06|1948|23454675678|Rio de Janeiro
11219631884|Franco Zani|R. Onze Mil|18|06|1988|85454675678|Campinas
83791046098|Zenaide Frade|Avenida Sete|23|02|1980|72454675678|Recife
30544389107|Ana Hilder|A. Da Cidade|22|04|1956|21454675678|Rio de Janeiro
12003929908|Chico Zani|Rua Sem Carros|26|12|1980|65454675678|Teresina
55910193589|Jose Rossi|R. Onze Mil|19|02|1948|22454675678|Campinas
99931175877|Maria Santos|Rua Carlos Silva|10|08|1980|21454675678|Aracaju
46710836126|Maria Souza|Av. Campina Grande|23|11|1983|65454675678|Londrina
82114164845|Chico Santos|Rua Numero Um|01|06|1983|13454675678|Florianopolis
77370539210|Jose Gomes|Rua Tres|07|09|1988|73454675678|Sao Luis
63545454647|Bastos Del Nero|Avenida das Torres|19|10|1998|65454675678|Teresina
38575687638|Luis Rossi|Av. Campina Grande|23|06|1956|13454675678|Curitiba
68708914940|Tiana Aragao|Av. Campina Grande|23|05|1948|72454675678|Porto Alegre
66617259742|Luis Avelar|Rua Numero Um|14|06|1956|73454675678|Sao Luis
66579456639|Bastos Del Nero|Av. Movimentada|07|01|1970|72454675678|Rio de Janeiro
22163021394|Maria Souza|Rua Recife|24|04|1983|55454675678|Recife
50274744902|Jose Elgam|Av. Campina Grande|19|07|1948|86454675678|Teresina
51426503288|Ana Jaca|Rua Carlos Silva|10|06|1954|71454675678|Cuiaba
94847576567|Luis Zani|A. Da Cidade|10|01|1954|72454675678|Manaus
73178649786|Luis Silva|Avenida Sete|09|09|1970|13454675678|Teresina
48748480878|Jose Inacio|Av. Movimentada|26|01|1956|65454675678|Sao Paulo
86868768768|Franco Jaca|A. Da Cidade|17|01|1954|72454675678|Teresina
01894984048|Nair Santos|R. Onze Mil|22|09|1970|11454675678|Recife
86295691315|Ana Santos|R. Onze Mil|10|07|1983|23454675678|Teresina
01166957730|Franco Jaca|Rua Numero Um|07|04|1976|67454675678|Londrina
48075375807|Bastos Santos|Rua Sem Carros|09|02|1954|55454675678|Sao Luis
55481775913|Luis Avelar|Rua Sem Carros|07|12|1983|72454675678|Curitiba
94137751501|Nair Hilder|A. Da Cidade|10|06|1976|55454675678|Rio de Janeiro
76057488172|Chico Hilder|Av. Campina Grande|05|09|1956|13454675678|Campinas
19576471249|Luis Frade|Av. Movimentada|05|03|1976|85454675678|Florianopolis
14090443008|Nair Frade|Rua Joao Santos|17|03|1983|23454675678|Florianopolis
95157677413|Jose Souza|R. Numero Vinte|14|11|1956|73454675678|Teresina
28450089883|Jose Elgam|Av. Campina Grande|23|08|1998|55454675678|Teresina
76224145571|Paulo Souza|Avenida Sete|10|05|1998|23454675678|Recife
16886319841|Bastos Silva|Rua Sem Carros|17|06|1983|55454675678|Teresina
49794304816|Zenaide Avelar|R. Onze Mil|10|11|1954|71454675678|Manaus
82680086953|Luis Souza|A. Da Cidade|18|02|1998|86454675678|Rio de Janeiro
03878348851|Zenaide Azevedo|Avenida Numero Dois|26|11|1970|22454675678|Teresina
00931591961|Nair Silva|Av. Movimentada|05|10|1980|21454675678|Manaus
98931334753|Franco Azevedo|Rua Recife|10|11|1980|72454675678|Sao Luis
20583663362|Franco Elgam|Avenida Numero Dois|07|10|1976|22454675678|Cuiaba
86328487711|Bastos Elgam|Avenida das Torres|24|07|1954|15454675678|Londrina
44147077226|Tiana Del Nero|Rua Recife|09|11|1983|85454675678|Cuiaba
70842957804|Tiana Aragao|Avenida Sete|23|06|1956|65454675678|Recife
84773374110|Tiana Frade|Av. Movimentada|09|03|1948|86454675678|Cuiaba
21322835080|Nair Hilder|Rua Sem Carros|24|02|1956|65454675678|Campinas
72936925797|Zenaide Hilder|Avenida Sete|09|05|1976|22454675678|Porto Alegre
21895087031|Gustavo Silva|Rua Joao Santos|14|03|1948|71454675678|Aracaju
76049233306|Luis Rossi|R. Numero Vinte|17|10|1998|65454675678|Londrina
28278629137|Franco Hilder|Rua Sem Carros|10|02|1956|21454675678|Florianopolis
42882887116|Franco Gomes|Rua Tres|17|01|1980|65454675678|Campinas
06337022009|Bastos Frade|R. Numero Vinte|10|03|1980|11454675678|Recife
43601315181|Nair Silva|Avenida Sete|18|11|1980|73454675678|Aracaju
25680552787|Zenaide Inacio|Rua Tres|11|08|1976|72454675678|Rio de Janeiro
76743283509|Jose Elgam|Rua Joao Santos|01|02|1976|73454675678|Sao Paulo
83330666072|Maria Avelar|Avenida Numero Dois|01|11|1954|86454675678|Manaus
86868768768|Gustavo Inacio|Avenida Numero Dois|18|10|1970|13454675678|Sao Luis
30389239828|Zenaide Del Nero|Avenida das Torres|18|01|1998|55454675678|Manaus
94847576567|Gustavo Del Nero|Avenida Numero Dois|01|02|1954|55454675678|Campinas
05079412178|Tiana Inacio|Av. Campina Grande|10|02|1980|71454675678|Campinas
63545454647|Maria Rossi|A. Da Cidade|26|11|1980|55454675678|Cuiaba
82559350882|Zenaide Elgam|Av. Movimentada|18|08|1956|86454675678|Sao Luis
89017938307|Bastos Aragao|R. Onze Mil|11|08|1980|71454675678|Campinas
99488998300|Gustavo Azevedo|Av. Movimentada|22|02|1988|13454675678|Teresina
92656290295|Paulo Del Nero|Avenida das Torres|17|02|1988|13454675678|Porto Alegre
80035450991|Zenaide Del Nero|Rua Numero Um|07|03|1954|71454675678|Manaus
16513099650|Bastos Elgam|Rua Recife|05|01|1948|11454675678|Aracaju
77788888887|Paulo Inacio|R. Numero Vinte|11|02|1970|85454675678|Rio de Janeiro
84854345284|Tiana Del Nero|Av. Movimentada|24|09|1970|72454675678|Recife
77788888887|Nair Aragao|Avenida das Torres|01|07|1976|71454675678|Curitiba
01591654076|Franco Souza|Rua Recife|05|02|1988|85454675678|Teresina
91329883462|Bastos Hilder|Rua Joao Santos|07|07|1976|22454675678|Londrina
77788888887|Franco Inacio|Avenida das Torres|10|07|1980|22454675678|Sao Paulo
97187210450|Maria Frade|Avenida Sete|09|08|1970|67454675678|Rio de Janeiro
86868686700|Tiana Souza|Rua Joao Santos|05|05|1983|86454675678|Manaus
33454007402|Nair Gomes|Rua Tres|18|11|1954|72454675678|Rio de Janeiro
18214169704|Chico Santos|Rua Joao Santos|22|12|1980|65454675678|Florianopolis
06877068076|Franco Silva|A. Da Cidade|17|05|1970|72454675678|Cuiaba
03394828855|Franco Zani|R. Onze Mil|14|08|1976|65454675678|Rio de Janeiro
36879509800|Zenaide Avelar|R. Numero Vinte|18|12|1970|11454675678|Recife
70034198660|Paulo Avelar|R. Numero Vinte|14|01|1988|13454675678|Sao Luis
12996928504|Franco Souza|Av. Movimentada|17|07|1998|55454675678|Porto Alegre
39773933245|Maria Avelar|Rua Carlos Silva|24|06|1948|11454675678|Londrina
96630647653|Tiana Hilder|Rua Tres|23|03|1980|67454675678|Londrina
86868686700|Jose Rossi|Avenida das Torres|10|04|1970|55454675678|Londrina
10235919950|Paulo Jaca|Av. Movimentada|11|05|1998|21454675678|Porto Alegre
94847576567|Nair Frade|R. Numero Vinte|23|09|1970|55454675678|Recife
55383821414|Paulo Gomes|Rua Tres|01|02|1998|21454675678|Campinas
71920692800|Chico Silva|R. Numero Vinte|10|07|1970|73454675678|Teresina
19285239005|Tiana Azevedo|R. Onze Mil|14|04|1976|13454675678|Campinas
77529618334|Paulo Zani|Avenida Sete|05|02|1970|11454675678|Teresina
66454703398|Maria Frade|Rua Tres|10|06|1956|21454675678|Manaus
94847576567|Chico Inacio|Av. Campina Grande|01|12|1983|86454675678|Porto Alegre
77788888887|Maria Del Nero|Rua Recife|22|09|1988|23454675678|Rio de Janeiro
17435565431|Jose Silva|Av. Movimentada|09|10|1988|55454675678|Cuiaba
94847576567|Ana Frade|Rua Tres|07|02|1970|21454675678|Rio de Janeiro
91418101206|Paulo Azevedo|R. Numero Vinte|18|11|1983|72454675678|Londrina
49187824000|Franco Jaca|Rua Joao Santos|23|12|1970|72454675678|Sao Luis
97826147263|Tiana Avelar|Av. Campina Grande|18|08|1970|15454675678|Sao Luis
90653905106|Luis Silva|Rua Numero Um|19|02|1988|85454675678|Sao Luis
94847576567|Ana Aragao|R. Onze Mil|05|08|1948|71454675678|Sao Paulo
78303854402|Maria Inacio|Rua Sem Carros|14|03|1954|55454675678|Londrina
96472312109|Jose Avelar|A. Da Cidade|24|02|1980|21454675678|Cuiaba
93463360489|Maria Souza|Avenida Sete|22|02|1998|71454675678|Recife
52649553600|Bastos Elgam|Rua Tres|14|07|1948|23454675678|Cuiaba
95447397502|Nair Elgam|Rua Recife|18|05|1980|67454675678|Cuiaba
88665807160|Luis Silva|Rua Recife|26|10|1970|65454675678|Cuiaba
86868686700|Chico Silva|R. Onze Mil|01|09|1970|55454675678|Londrina
80343362899|Tiana Souza|Avenida Sete|18|02|1954|86454675678|Recife
79590185886|Jose Inacio|Rua Sem Carros|11|10|1983|67454675678|Aracaju
63545454647|Zenaide Frade|Av. Movimentada|22|03|1948|85454675678|Sao Paulo
88862151420|Nair Souza|Av. Campina Grande|09|02|1988|86454675678|Aracaju
30382035216|Chico Rossi|A. Da Cidade|18|02|1956|86454675678|Curitiba
86868768768|Luis Santos|Rua Numero Um|22|10|1976|85454675678|Florianopolis
39901626161|Luis Azevedo|Avenida Numero Dois|18|06|1956|67454675678|Cuiaba
48908683801|Bastos Jaca|Rua Sem Carros|10|06|1998|15454675678|Cuiaba
80304462845|Gustavo Souza|Rua Numero Um|01|04|1956|11454675678|Curitiba
47616649327|Jose Jaca|Avenida Numero Dois|17|11|1956|13454675678|Curitiba
34329047977|Gustavo Avelar|Avenida Sete|07|04|1988|85454675678|Campinas
55662674086|Bastos Azevedo|Avenida das Torres|10|02|1980|71454675678|Sao Luis
44162802033|Zenaide Avelar|Rua Sem Carros|10|04|1976|21454675678|Londrina
86712074045|Maria Gomes|Avenida das Torres|17|07|1983|67454675678|Manaus
66137380009|Jose Elgam|Rua Carlos Silva|17|08|1956|85454675678|Porto Alegre
77788888887|Tiana Souza|Rua Carlos Silva|10|11|1983|21454675678|Sao Paulo
55722930911|Gustavo Avelar|Rua Carlos Silva|17|04|1976|15454675678|Sao Paulo
50885717554|Paulo Azevedo|Rua Numero Um|11|05|1970|15454675678|Sao Luis
63545454647|Nair Zani|Avenida Sete|09|05|1956|65454675678|Recife
19893738601|Chico Elgam|Rua Carlos Silva|26|07|1970|72454675678|Sao Luis
52190679907|Tiana Jaca|Avenida Numero Dois|17|04|1980|23454675678|Recife
70369662628|Franco Silva|Avenida das Torres|10|06|1976|22454675678|Sao Paulo
53569177165|Maria Silva|R. Onze Mil|09|04|1954|23454675678|Curitiba
86868686700|Chico Aragao|Avenida das Torres|17|11|1998|85454675678|Sao Paulo
34814154356|Chico Azevedo|Rua Tres|14|05|1976|23454675678|Sao Paulo
36120385592|Luis Frade|Rua Sem Carros|07|02|1980|11454675678|Sao Paulo
77788888887|Luis Del Nero|Rua Recife|17|09|1983|23454675678|Aracaju
70351538372|Bastos Jaca|Avenida das Torres|10|01|1956|86454675678|Sao Luis
28119151259|Maria Silva|R. Numero Vinte|18|05|1954|72454675678|Londrina
44150572925|Nair Souza|Rua Recife|18|07|1970|21454675678|Rio de Janeiro
25704455921|Maria Avelar|R. Numero Vinte|11|06|1948|86454675678|Recife
76146220060|Zenaide Jaca|R. Onze Mil|10|11|1956|73454675678|Rio de Janeiro
86868768768|Tiana Santos|Rua Numero Um|24|02|1976|11454675678|Londrina
32986709443|Chico Souza|Rua Joao Santos|14|01|1954|67454675678|Sao Paulo
34562388196|Franco Silva|A. Da Cidade|18|11|1980|13454675678|Manaus
86868686700|Ana Aragao|Rua Sem Carros|09|09|1988|71454675678|Sao Luis
77788888887|Gustavo Jaca|R. Onze Mil|26|05|1948|72454675678|Sao Paulo
29085556970|Maria Frade|Rua Recife|19|06|1956|73454675678|Curitiba
60405871805|Luis Avelar|Av. Campina Grande|26|10|1980|15454675678|Teresina
18993730555|Jose Hilder|A. Da Cidade|23|04|1954|72454675678|Rio de Janeiro
89552744750|Chico Silva|R. Onze Mil|26|03|1948|55454675678|Teresina
18387500887|Chico Zani|Av. Campina Grande|18|10|1970|13454675678|Sao Paulo
03659351660|Luis Jaca|Rua Tres|18|09|1956|71454675678|Cuiaba
24581292859|Jose Azevedo|R. Numero Vinte|22|01|1948|73454675678|Aracaju
10643173676|Chico Aragao|Avenida Sete|22|10|1998|22454675678|Teresina
15212002974|Luis Hilder|Avenida Sete|11|01|1998|71454675678|Aracaju
86868686700|Jose Frade|Avenida Sete|19|02|1954|73454675678|Sao Paulo
86868686700|Ana Inacio|Avenida das Torres|09|09|1956|72454675678|Manaus
38314027529|Jose Azevedo|Rua Recife|07|01|1988|67454675678|Sao Luis
10057788928|Jose Zani|R. Onze Mil|22|10|1980|67454675678|Campinas
12189453542|Bastos Aragao|Rua Joao Santos|26|03|1980|55454675678|Recife
07771270166|Gustavo Frade|Avenida Sete|14|02|1970|86454675678|Sao Luis
00935727949|Franco Zani|Rua Numero Um|10|01|1948|21454675678|Recife
28503228653|Ana Rossi|Av. Movimentada|26|05|1983|21454675678|Porto Alegre
76803664899|Franco Hilder|Avenida Numero Dois|10|06|1976|71454675678|Sao Luis
78329435644|Franco Frade|Rua Joao Santos|11|10|1956|23454675678|Teresina
77788888887|Bastos Azevedo|Av. Campina Grande|14|10|1954|13454675678|Teresina
35999763177|Zenaide Inacio|Rua Numero Um|14|12|1980|71454675678|Campinas
83998205713|Luis Rossi|Avenida Numero Dois|24|05|1954|15454675678|Recife
80936612630|Zenaide Santos|Avenida Numero Dois|05|03|1970|15454675678|Sao Luis
35351631709|Zenaide Inacio|Avenida das Torres|11|06|1976|73454675678|Cuiaba
22985907020|Tiana Silva|Rua Carlos Silva|01|10|1976|13454675678|Londrina
46935177049|Franco Del Nero|R. Onze Mil|11|08|1956|11454675678|Porto Alegre
14116018740|Tiana Zani|Rua Numero Um|17|11|1970|22454675678|Campinas
94847576567|Paulo Inacio|Avenida Sete|17|09|1970|55454675678|Manaus
36147661523|Franco Souza|R. Numero Vinte|10|05|1976|22454675678|Manaus
67894996017|Bastos Gomes|Rua Numero Um|26|09|1954|11454675678|Campinas
17684398008|Tiana Souza|Av. Movimentada|11|11|1956|13454675678|Florianopolis
13009654014|Zenaide Aragao|Rua Joao Santos|07|11|1976|21454675678|Londrina
96669860510|Luis Jaca|A. Da Cidade|10|05|1956|21454675678|Florianopolis
37804579705|Luis Souza|Rua Recife|01|12|1998|67454675678|Recife
08546451109|Ana Avelar|Rua Sem Carros|10|01|1954|21454675678|Sao Luis
63545454647|Chico Jaca|Av. Movimentada|10|06|1948|13454675678|Campinas
08751252201|Bastos Zani|R. Onze Mil|22|12|1988|71454675678|Curitiba
63545454647|Ana Silva|Avenida Numero Dois|05|02|1948|72454675678|Teresina
11469632624|Tiana Avelar|Av. Campina Grande|09|01|1998|71454675678|Sao Paulo
59847331880|Bastos Jaca|Avenida Numero Dois|09|08|1998|21454675678|Aracaju
70632550376|Paulo Del Nero|Rua Carlos Silva|05|06|1954|13454675678|Cuiaba
63545454647|Zenaide Zani|R. Onze Mil|10|02|1976|13454675678|Cuiaba
92237675392|Ana Elgam|R. Numero Vinte|07|11|1948|72454675678|Aracaju
32542942030|Zenaide Souza|R. Numero Vinte|10|02|1970|86454675678|Londrina
09277174170|Franco Zani|A. Da Cidade|09|10|1954|22454675678|Campinas
86868768768|Paulo Gomes|Rua Tres|09|07|1954|71454675678|Campinas
05219515349|Jose Hilder|Avenida Numero Dois|26|08|1980|71454675678|Recife
66930602183|Luis Souza|R. Onze Mil|11|02|1976|21454675678|Londrina
55493021609|Maria Azevedo|Rua Tres|11|10|1988|21454675678|Florianopolis
81446593177|Bastos Del Nero|Avenida Sete|23|04|1976|86454675678|Florianopolis
24752698048|Tiana Avelar|Av. Movimentada|07|04|1980|15454675678|Sao Paulo
35628712795|Tiana Del Nero|Rua Sem Carros|23|06|1956|22454675678|Cuiaba
95121492146|Bastos Del Nero|Rua Recife|05|05|1988|67454675678|Porto Alegre
15755143978|Chico Gomes|Rua Carlos Silva|24|10|1983|55454675678|Florianopolis
31656795760|Ana Souza|Rua Joao Santos|07|07|1948|11454675678|Aracaju
94847576567|Bastos Zani|Avenida das Torres|10|07|1988|86454675678|Campinas
76869105472|Chico Rossi|R. Numero Vinte|19|02|1970|85454675678|Rio de Janeiro
86868686700|Nair Elgam|Avenida Numero Dois|24|02|1970|21454675678|Recife
08561755105|Chico Souza|A. Da Cidade|22|05|1983|71454675678|Porto Alegre
86868768768|Ana Elgam|Avenida das Torres|09|01|1980|65454675678|Teresina
86868768768|Gustavo Avelar|Rua Joao Santos|19|04|1983|65454675678|Sao Paulo
07716699172|Franco Silva|Rua Tres|14|08|1956|23454675678|Cuiaba
12286830266|Zenaide Del Nero|Rua Numero Um|14|07|1956|85454675678|Florianopolis
94847576567|Tiana Avelar|Rua Carlos Silva|10|04|1980|85454675678|Teresina
86888866289|Paulo Zani|A. Da Cidade|24|04|1983|11454675678|Sao Luis
42274770930|Paulo Zani|Av. Movimentada|09|01|1988|22454675678|Aracaju
48952103831|Luis Del Nero|Rua Tres|24|12|1956|67454675678|Sao Paulo
63545454647|Jose Santos|Rua Recife|05|02|1956|11454675678|Campinas
14402884292|Franco Rossi|Rua Joao Santos|10|10|1983|21454675678|Cuiaba
86868686700|Maria Avelar|Rua Numero Um|11|11|1998|65454675678|Londrina
57671684660|Tiana Frade|Avenida Sete|26|09|1970|21454675678|Sao Paulo
67124337623|Ana Silva|Rua Sem Carros|05|08|1988|65454675678|Cuiaba
41479744140|Franco Rossi|Rua Numero Um|07|07|1970|11454675678|Recife
73890037151|Nair Gomes|Rua Tres|23|09|1970|71454675678|Aracaju
77788888887|Gustavo Jaca|A. Da Cidade|05|12|1970|65454675678|Campinas
98795653554|Nair Azevedo|Rua Carlos Silva|10|11|1956|55454675678|Aracaju
62708156144|Tiana Gomes|Rua Tres|14|08|1976|55454675678|Sao Luis
98285363902|Maria Santos|R. Numero Vinte|23|06|1976|15454675678|Londrina
